Año	Mes	CaseCount
1981	10	3
1981	11	0
1981	12	1
1982	1	1
1982	2	0
1982	3	5
1982	4	0
1982	5	0
1982	6	0
1982	7	0
1982	8	0
1982	9	0
1982	10	1
1982	11	0
1982	12	0
1983	1	1
1983	2	0
1983	3	1
1983	4	2
1983	5	0
1983	6	2
1983	7	3
1983	8	1
1983	9	0
1983	10	1
1983	11	2
1983	12	0
1984	1	1
1984	2	0
1984	3	0
1984	4	2
1984	5	0
1984	6	1
1984	7	2
1984	8	1
1984	9	1
1984	10	1
1984	11	6
1984	12	2
1985	1	18
1985	2	4
1985	3	3
1985	4	7
1985	5	2
1985	6	5
1985	7	5
1985	8	0
1985	9	2
1985	10	1
1985	11	3
1985	12	7
1986	1	9
1986	2	5
1986	3	7
1986	4	0
1986	5	7
1986	6	4
1986	7	3
1986	8	4
1986	9	5
1986	10	2
1986	11	5
1986	12	4
1987	1	9
1987	2	4
1987	3	5
1987	4	4
1987	5	6
1987	6	10
1987	7	9
1987	8	7
1987	9	6
1987	10	9
1987	11	10
1987	12	8
1988	1	12
1988	2	4
1988	3	6
1988	4	9
1988	5	16
1988	6	9
1988	7	7
1988	8	5
1988	9	2
1988	10	14
1988	11	12
1988	12	8
1989	1	13
1989	2	17
1989	3	7
1989	4	9
1989	5	6
1989	6	22
1989	7	16
1989	8	16
1989	9	21
1989	10	12
1989	11	16
1989	12	18
1990	1	33
1990	2	34
1990	3	14
1990	4	13
1990	5	10
1990	6	26
1990	7	15
1990	8	14
1990	9	19
1990	10	20
1990	11	8
1990	12	11
1991	1	28
1991	2	19
1991	3	15
1991	4	7
1991	5	29
1991	6	20
1991	7	23
1991	8	25
1991	9	22
1991	10	13
1991	11	21
1991	12	17
1992	1	17
1992	2	14
1992	3	19
1992	4	20
1992	5	21
1992	6	28
1992	7	40
1992	8	15
1992	9	24
1992	10	11
1992	11	16
1992	12	14
1993	1	27
1993	2	16
1993	3	19
1993	4	13
1993	5	14
1993	6	11
1993	7	12
1993	8	22
1993	9	11
1993	10	13
1993	11	19
1993	12	13
1994	1	18
1994	2	23
1994	3	10
1994	4	18
1994	5	17
1994	6	21
1994	7	14
1994	8	26
1994	9	21
1994	10	23
1994	11	15
1994	12	11
1995	1	15
1995	2	17
1995	3	23
1995	4	15
1995	5	21
1995	6	9
1995	7	22
1995	8	18
1995	9	16
1995	10	22
1995	11	15
1995	12	25
1996	1	29
1996	2	25
1996	3	36
1996	4	27
1996	5	39
1996	6	19
1996	7	26
1996	8	27
1996	9	46
1996	10	40
1996	11	39
1996	12	22
1997	1	36
1997	2	51
1997	3	55
1997	4	49
1997	5	52
1997	6	46
1997	7	43
1997	8	143
1997	9	51
1997	10	57
1997	11	46
1997	12	52
1998	1	64
1998	2	55
1998	3	71
1998	4	35
1998	5	63
1998	6	51
1998	7	65
1998	8	76
1998	9	50
1998	10	67
1998	11	75
1998	12	44
1999	1	69
1999	2	75
1999	3	73
1999	4	66
1999	5	64
1999	6	58
1999	7	57
1999	8	79
1999	9	90
1999	10	97
1999	11	63
1999	12	65
2000	1	146
2000	2	136
2000	3	146
2000	4	112
2000	5	118
2000	6	124
2000	7	103
2000	8	72
2000	9	68
2000	10	87
2000	11	75
2000	12	79
2001	1	86
2001	2	56
2001	3	83
2001	4	85
2001	5	77
2001	6	70
2001	7	79
2001	8	86
2001	9	56
2001	10	84
2001	11	60
2001	12	65
2002	1	96
2002	2	83
2002	3	93
2002	4	70
2002	5	72
2002	6	86
2002	7	76
2002	8	85
2002	9	80
2002	10	73
2002	11	70
2002	12	60
2003	1	93
2003	2	104
2003	3	93
2003	4	89
2003	5	98
2003	6	91
2003	7	60
2003	8	96
2003	9	63
2003	10	68
2003	11	61
2003	12	67
2004	1	57
2004	2	41
2004	3	91
2004	4	52
2004	5	52
2004	6	56
2004	7	40
2004	8	39
2004	9	42
2004	10	44
2004	11	54
2004	12	65
2005	1	38
2005	2	43
2005	3	41
2005	4	47
2005	5	67
2005	6	45
2005	7	38
2005	8	42
2005	9	33
2005	10	34
2005	11	43
2005	12	20
2006	1	30
2006	2	35
2006	3	33
2006	4	24
2006	5	16
2006	6	21
2006	7	18
2006	8	29
2006	9	23
2006	10	23
2006	11	28
2006	12	17
2007	1	24
2007	2	23
2007	3	25
2007	4	17
2007	5	20
2007	6	23
2007	7	24
2007	8	15
2007	9	22
2007	10	12
2007	11	14
2007	12	16
2008	1	23
2008	2	9
2008	3	14
2008	4	5
2008	5	10
2008	6	7
2008	7	14
2008	8	8
2008	9	8
2008	10	13
2008	11	7
2008	12	4
2009	1	10
2009	2	6
2009	3	13
2009	4	14
2009	5	15
2009	6	9
2009	7	8
2009	8	9
2009	9	15
2009	10	9
2009	11	12
2009	12	2
2010	1	10
2010	2	10
2010	3	6
2010	4	11
2010	5	8
2010	6	10
2010	7	9
2010	8	9
2010	9	5
2010	10	7
2010	11	5
2010	12	5
2011	1	3
2011	2	2
2011	3	6
2011	4	4
2011	5	4
2011	6	8
2011	7	8
2011	8	7
2011	9	5
2011	10	7
2011	11	3
2011	12	6
2012	1	5
2012	2	3
2012	3	7
2012	4	4
2012	5	7
2012	6	2
2012	7	5
2012	8	3
2012	9	7
2012	10	2
2012	11	6
2012	12	7
2013	1	5
2013	2	2
2013	3	9
2013	4	6
2013	5	7
2013	6	4
2013	7	6
2013	8	5
2013	9	10
2013	10	7
2013	11	4
2013	12	2
2014	1	4
2014	2	7
2014	3	6
2014	4	7
2014	5	6
2014	6	2
2014	7	10
2014	8	4
2014	9	2
2014	10	3
2014	11	6
2014	12	3
2015	1	5
2015	2	2
2015	3	8
2015	4	6
2015	5	3
2015	6	1
2015	7	4
2015	8	1
2015	9	2
2015	10	4
2015	11	4
2015	12	2
2016	1	9
2016	2	3
2016	3	4
2016	4	2
2016	5	3
2016	6	0
2016	7	1
2016	8	6
2016	9	4
2016	10	1
2016	11	4
2016	12	8
2017	1	4
2017	2	6
2017	3	9
2017	4	7
2017	5	7
2017	6	8
2017	7	9
2017	8	7
2017	9	7
2017	10	5
2017	11	4
2017	12	2
2018	1	11
2018	2	12
2018	3	5
2018	4	4
2018	5	4
2018	6	1
2018	7	5
2018	8	2
2018	9	0
2018	10	3
2018	11	7
2018	12	4
2019	1	3
2019	2	7
2019	3	4
2019	4	1
2019	5	4
2019	6	3
2019	7	9
2019	8	5
2019	9	4
2019	10	7
2019	11	0
2019	12	4
2020	1	2
2020	2	5
2020	3	3
2020	4	1
2020	5	1
2020	6	5
2020	7	1
2020	8	4
2020	9	4
2020	10	8
2020	11	4
2020	12	2
2021	1	4
2021	2	0
2021	3	1
2021	4	5
2021	5	1
2021	6	0
2021	7	3
2021	8	1
2021	9	4
2021	10	0
2021	11	1
2021	12	1
2022	1	0
2022	2	0
2022	3	1
2022	4	4
2022	5	20
2022	6	5
2022	7	12
2022	8	6
2022	9	1
2022	10	1
2022	11	1
2022	12	4
