Año	Mes	CaseCount
1958	1	3
1958	2	4
1958	3	0
1958	4	0
1958	5	0
1958	6	0
1958	7	0
1958	8	0
1958	9	0
1958	10	0
1958	11	0
1958	12	3
1959	1	0
1959	2	0
1959	3	0
1959	4	0
1959	5	0
1959	6	0
1959	7	0
1959	8	0
1959	9	0
1959	10	3
1959	11	0
1959	12	0
1960	1	0
1960	2	0
1960	3	0
1960	4	4
1960	5	0
1960	6	6
1960	7	25
1960	8	12
1960	9	6
1960	10	0
1960	11	0
1960	12	1
1961	1	0
1961	2	0
1961	3	0
1961	4	0
1961	5	2
1961	6	0
1961	7	0
1961	8	0
1961	9	0
1961	10	5
1961	11	0
1961	12	1
1962	1	6
1962	2	0
1962	3	0
1962	4	0
1962	5	6
1962	6	0
1962	7	0
1962	8	0
1962	9	0
1962	10	2
1962	11	2
1962	12	2
1963	1	0
1963	2	0
1963	3	0
1963	4	0
1963	5	0
1963	6	0
1963	7	0
1963	8	3
1963	9	0
1963	10	0
1963	11	4
1963	12	0
1964	1	0
1964	2	0
1964	3	0
1964	4	0
1964	5	3
1964	6	0
1964	7	0
1964	8	0
1964	9	0
1964	10	0
1964	11	0
1964	12	0
1965	1	0
1965	2	0
1965	3	6
1965	4	0
1965	5	0
1965	6	0
1965	7	4
1965	8	0
1965	9	1
1965	10	0
1965	11	0
1965	12	0
1966	1	0
1966	2	0
1966	3	0
1966	4	0
1966	5	4
1966	6	0
1966	7	0
1966	8	0
1966	9	1
1966	10	0
1966	11	0
1966	12	0
1967	1	0
1967	2	0
1967	3	0
1967	4	0
1967	5	0
1967	6	0
1967	7	0
1967	8	0
1967	9	0
1967	10	0
1967	11	0
1967	12	0
1968	1	1
1968	2	0
1968	3	0
1968	4	36
1968	5	0
1968	6	0
1968	7	0
1968	8	0
1968	9	0
1968	10	0
1968	11	0
1968	12	0
1969	1	0
1969	2	0
1969	3	0
1969	4	0
1969	5	0
1969	6	0
1969	7	0
1969	8	0
1969	9	0
1969	10	0
1969	11	1
1969	12	0
1970	1	2
1970	2	0
1970	3	6
1970	4	4
1970	5	0
1970	6	8
1970	7	7
1970	8	0
1970	9	1
1970	10	0
1970	11	0
1970	12	0
1971	1	0
1971	2	0
1971	3	0
1971	4	0
1971	5	0
1971	6	0
1971	7	1
1971	8	0
1971	9	0
1971	10	0
1971	11	1
1971	12	0
1972	1	0
1972	2	0
1972	3	0
1972	4	0
1972	5	0
1972	6	0
1972	7	0
1972	8	0
1972	9	0
1972	10	0
1972	11	0
1972	12	0
1973	1	0
1973	2	3
1973	3	1
1973	4	0
1973	5	0
1973	6	0
1973	7	4
1973	8	0
1973	9	0
1973	10	0
1973	11	0
1973	12	1
1974	1	0
1974	2	0
1974	3	0
1974	4	0
1974	5	0
1974	6	1
1974	7	0
1974	8	0
1974	9	0
1974	10	0
1974	11	0
1974	12	0
1975	1	0
1975	2	0
1975	3	0
1975	4	0
1975	5	2
1975	6	0
1975	7	0
1975	8	0
1975	9	0
1975	10	0
1975	11	0
1975	12	0
1976	1	1
1976	2	0
1976	3	0
1976	4	0
1976	5	0
1976	6	0
1976	7	0
1976	8	0
1976	9	0
1976	10	1
1976	11	0
1976	12	0
1977	1	0
1977	2	4
1977	3	0
1977	4	0
1977	5	5
1977	6	3
1977	7	0
1977	8	0
1977	9	0
1977	10	0
1977	11	0
1977	12	3
1978	1	0
1978	2	0
1978	3	3
1978	4	0
1978	5	3
1978	6	0
1978	7	2
1978	8	0
1978	9	0
1978	10	0
1978	11	0
1978	12	2
1979	1	0
1979	2	2
1979	3	0
1979	4	0
1979	5	0
1979	6	0
1979	7	0
1979	8	3
1979	9	0
1979	10	0
1979	11	0
1979	12	8
1980	1	0
1980	2	0
1980	3	0
1980	4	0
1980	5	0
1980	6	5
1980	7	0
1980	8	22
1980	9	1
1980	10	0
1980	11	1
1980	12	2
1981	1	6
1981	2	0
1981	3	1
1981	4	2
1981	5	1
1981	6	3
1981	7	0
1981	8	10
1981	9	1
1981	10	0
1981	11	2
1981	12	1
1982	1	0
1982	2	1
1982	3	0
1982	4	1
1982	5	0
1982	6	0
1982	7	0
1982	8	1
1982	9	4
1982	10	10
1982	11	0
1982	12	0
1983	1	3
1983	2	2
1983	3	0
1983	4	3
1983	5	1
1983	6	2
1983	7	2
1983	8	1
1983	9	1
1983	10	1
1983	11	0
1983	12	0
1984	1	3
1984	2	7
1984	3	0
1984	4	3
1984	5	5
1984	6	3
1984	7	3
1984	8	0
1984	9	5
1984	10	11
1984	11	0
1984	12	4
1985	1	7
1985	2	7
1985	3	4
1985	4	2
1985	5	4
1985	6	5
1985	7	4
1985	8	5
1985	9	7
1985	10	2
1985	11	11
1985	12	23
1986	1	5
1986	2	9
1986	3	5
1986	4	5
1986	5	6
1986	6	23
1986	7	42
1986	8	0
1986	9	13
1986	10	9
1986	11	22
1986	12	10
1987	1	11
1987	2	4
1987	3	18
1987	4	11
1987	5	9
1987	6	9
1987	7	19
1987	8	8
1987	9	22
1987	10	9
1987	11	8
1987	12	10
1988	1	16
1988	2	47
1988	3	21
1988	4	26
1988	5	19
1988	6	18
1988	7	39
1988	8	22
1988	9	19
1988	10	27
1988	11	76
1988	12	12
1989	1	40
1989	2	20
1989	3	18
1989	4	14
1989	5	22
1989	6	19
1989	7	25
1989	8	19
1989	9	4
1989	10	8
1989	11	38
1989	12	33
1990	1	27
1990	2	24
1990	3	9
1990	4	16
1990	5	9
1990	6	14
1990	7	23
1990	8	26
1990	9	25
1990	10	24
1990	11	72
1990	12	16
1991	1	47
1991	2	42
1991	3	26
1991	4	38
1991	5	29
1991	6	25
1991	7	15
1991	8	15
1991	9	22
1991	10	36
1991	11	17
1991	12	33
1992	1	28
1992	2	25
1992	3	23
1992	4	52
1992	5	24
1992	6	42
1992	7	21
1992	8	69
1992	9	60
1992	10	52
1992	11	43
1992	12	30
1993	1	16
1993	2	22
1993	3	19
1993	4	14
1993	5	23
1993	6	15
1993	7	5
1993	8	11
1993	9	10
1993	10	15
1993	11	23
1993	12	16
1994	1	16
1994	2	25
1994	3	12
1994	4	21
1994	5	6
1994	6	15
1994	7	17
1994	8	11
1994	9	14
1994	10	24
1994	11	11
1994	12	21
1995	1	35
1995	2	17
1995	3	8
1995	4	12
1995	5	17
1995	6	9
1995	7	15
1995	8	18
1995	9	13
1995	10	27
1995	11	13
1995	12	10
1996	1	28
1996	2	20
1996	3	17
1996	4	17
1996	5	18
1996	6	21
1996	7	21
1996	8	29
1996	9	21
1996	10	39
1996	11	36
1996	12	31
1997	1	41
1997	2	52
1997	3	41
1997	4	32
1997	5	14
1997	6	27
1997	7	62
1997	8	31
1997	9	46
1997	10	79
1997	11	54
1997	12	34
1998	1	53
1998	2	38
1998	3	88
1998	4	59
1998	5	54
1998	6	37
1998	7	37
1998	8	66
1998	9	38
1998	10	40
1998	11	46
1998	12	33
1999	1	50
1999	2	24
1999	3	43
1999	4	39
1999	5	33
1999	6	36
1999	7	137
1999	8	46
1999	9	59
1999	10	49
1999	11	46
1999	12	36
2000	1	52
2000	2	42
2000	3	63
2000	4	41
2000	5	57
2000	6	35
2000	7	33
2000	8	41
2000	9	40
2000	10	47
2000	11	48
2000	12	31
2001	1	84
2001	2	76
2001	3	67
2001	4	70
2001	5	58
2001	6	51
2001	7	88
2001	8	78
2001	9	67
2001	10	81
2001	11	69
2001	12	104
2002	1	119
2002	2	104
2002	3	114
2002	4	171
2002	5	65
2002	6	67
2002	7	62
2002	8	96
2002	9	195
2002	10	127
2002	11	67
2002	12	40
2003	1	81
2003	2	72
2003	3	148
2003	4	94
2003	5	159
2003	6	152
2003	7	144
2003	8	103
2003	9	138
2003	10	73
2003	11	78
2003	12	100
2004	1	71
2004	2	84
2004	3	101
2004	4	82
2004	5	65
2004	6	65
2004	7	78
2004	8	75
2004	9	55
2004	10	45
2004	11	40
2004	12	51
2005	1	46
2005	2	88
2005	3	73
2005	4	46
2005	5	65
2005	6	42
2005	7	73
2005	8	48
2005	9	58
2005	10	72
2005	11	37
2005	12	62
2006	1	77
2006	2	67
2006	3	41
2006	4	42
2006	5	39
2006	6	38
2006	7	51
2006	8	47
2006	9	40
2006	10	58
2006	11	32
2006	12	46
2007	1	44
2007	2	50
2007	3	76
2007	4	35
2007	5	51
2007	6	40
2007	7	57
2007	8	33
2007	9	41
2007	10	24
2007	11	52
2007	12	42
2008	1	25
2008	2	42
2008	3	42
2008	4	35
2008	5	20
2008	6	22
2008	7	30
2008	8	35
2008	9	26
2008	10	46
2008	11	19
2008	12	40
2009	1	20
2009	2	39
2009	3	80
2009	4	36
2009	5	69
2009	6	38
2009	7	31
2009	8	35
2009	9	19
2009	10	18
2009	11	25
2009	12	34
2010	1	58
2010	2	15
2010	3	21
2010	4	92
2010	5	18
2010	6	28
2010	7	18
2010	8	19
2010	9	35
2010	10	24
2010	11	32
2010	12	15
2011	1	22
2011	2	20
2011	3	20
2011	4	13
2011	5	12
2011	6	21
2011	7	12
2011	8	8
2011	9	14
2011	10	6
2011	11	10
2011	12	10
2012	1	21
2012	2	24
2012	3	50
2012	4	5
2012	5	20
2012	6	20
2012	7	13
2012	8	36
2012	9	24
2012	10	15
2012	11	12
2012	12	8
2013	1	14
2013	2	20
2013	3	7
2013	4	11
2013	5	4
2013	6	6
2013	7	5
2013	8	14
2013	9	12
2013	10	11
2013	11	13
2013	12	8
2014	1	11
2014	2	8
2014	3	17
2014	4	3
2014	5	3
2014	6	1
2014	7	7
2014	8	4
2014	9	10
2014	10	8
2014	11	8
2014	12	12
2015	1	14
2015	2	2
2015	3	11
2015	4	5
2015	5	1
2015	6	8
2015	7	6
2015	8	0
2015	9	4
2015	10	2
2015	11	0
2015	12	0
2016	1	2
2016	2	2
2016	3	0
2016	4	0
2016	5	0
2016	6	4
2016	7	2
2016	8	0
2016	9	2
2016	10	0
2016	11	2
2016	12	1
2017	1	0
2017	2	2
2017	3	2
2017	4	2
2017	5	4
2017	6	2
2017	7	1
2017	8	6
2017	9	2
2017	10	3
2017	11	0
2017	12	4
2018	1	6
2018	2	2
2018	3	4
2018	4	1
2018	5	0
2018	6	2
2018	7	0
2018	8	5
2018	9	3
2018	10	6
2018	11	2
2018	12	1
2019	1	1
2019	2	0
2019	3	1
2019	4	2
2019	5	1
2019	6	2
2019	7	0
2019	8	0
2019	9	0
2019	10	1
2019	11	2
2019	12	2
2020	1	0
2020	2	0
2020	3	5
2020	4	1
2020	5	0
2020	6	6
2020	7	3
2020	8	1
2020	9	4
2020	10	2
2020	11	0
2020	12	4
2021	1	0
2021	2	1
2021	3	1
2021	4	3
2021	5	4
2021	6	0
2021	7	0
2021	8	2
2021	9	3
2021	10	0
2021	11	4
2021	12	3
2022	1	1
2022	2	5
2022	3	2
2022	4	5
2022	5	1
2022	6	0
2022	7	1
2022	8	0
2022	9	6
2022	10	0
2022	11	0
2022	12	3
