Año	Mes	CaseCount
1995	2	31
1995	3	8
1995	4	17
1995	5	8
1995	6	13
1995	7	13
1995	8	8
1995	9	15
1995	10	15
1995	11	14
1995	12	13
1996	1	14
1996	2	9
1996	3	14
1996	4	13
1996	5	22
1996	6	15
1996	7	22
1996	8	32
1996	9	9
1996	10	19
1996	11	17
1996	12	16
1997	1	10
1997	2	10
1997	3	24
1997	4	24
1997	5	25
1997	6	23
1997	7	16
1997	8	23
1997	9	28
1997	10	23
1997	11	14
1997	12	25
1998	1	23
1998	2	12
1998	3	33
1998	4	16
1998	5	16
1998	6	26
1998	7	15
1998	8	43
1998	9	22
1998	10	25
1998	11	32
1998	12	20
1999	1	28
1999	2	21
1999	3	34
1999	4	35
1999	5	44
1999	6	39
1999	7	38
1999	8	36
1999	9	26
1999	10	23
1999	11	42
1999	12	34
2000	1	47
2000	2	44
2000	3	68
2000	4	82
2000	5	44
2000	6	46
2000	7	73
2000	8	57
2000	9	107
2000	10	32
2000	11	56
2000	12	64
2001	1	65
2001	2	40
2001	3	46
2001	4	53
2001	5	63
2001	6	40
2001	7	53
2001	8	61
2001	9	75
2001	10	85
2001	11	119
2001	12	103
2002	1	127
2002	2	112
2002	3	83
2002	4	75
2002	5	74
2002	6	92
2002	7	69
2002	8	104
2002	9	68
2002	10	116
2002	11	78
2002	12	49
2003	1	73
2003	2	72
2003	3	77
2003	4	72
2003	5	74
2003	6	69
2003	7	96
2003	8	55
2003	9	60
2003	10	29
2003	11	45
2003	12	28
2004	1	45
2004	2	34
2004	3	67
2004	4	48
2004	5	78
2004	6	49
2004	7	65
2004	8	56
2004	9	38
2004	10	43
2004	11	55
2004	12	27
2005	1	64
2005	2	34
2005	3	38
2005	4	28
2005	5	49
2005	6	33
2005	7	61
2005	8	42
2005	9	34
2005	10	33
2005	11	38
2005	12	29
2006	1	14
2006	2	41
2006	3	34
2006	4	32
2006	5	14
2006	6	13
2006	7	23
2006	8	18
2006	9	19
2006	10	22
2006	11	21
2006	12	18
2007	1	19
2007	2	17
2007	3	17
2007	4	21
2007	5	31
2007	6	16
2007	7	36
2007	8	35
2007	9	29
2007	10	11
2007	11	17
2007	12	21
2008	1	27
2008	2	11
2008	3	24
2008	4	9
2008	5	4
2008	6	15
2008	7	10
2008	8	15
2008	9	7
2008	10	3
2008	11	2
2008	12	6
2009	1	13
2009	2	6
2009	3	3
2009	4	9
2009	5	5
2009	6	6
2009	7	2
2009	8	6
2009	9	4
2009	10	3
2009	11	2
2009	12	0
2010	1	6
2010	2	3
2010	3	2
2010	4	1
2010	5	3
2010	6	2
2010	7	2
2010	8	3
2010	9	1
2010	10	2
2010	11	3
2010	12	1
2011	1	5
2011	2	0
2011	3	1
2011	4	1
2011	5	1
2011	6	4
2011	7	1
2011	8	2
2011	9	3
2011	10	0
2011	11	2
2011	12	0
2012	1	6
2012	2	2
2012	3	8
2012	4	0
2012	5	8
2012	6	2
2012	7	7
2012	8	5
2012	9	2
2012	10	3
2012	11	2
2012	12	5
2013	1	5
2013	2	6
2013	3	7
2013	4	5
2013	5	6
2013	6	4
2013	7	3
2013	8	8
2013	9	4
2013	10	5
2013	11	3
2013	12	2
2014	1	4
2014	2	4
2014	3	5
2014	4	6
2014	5	3
2014	6	5
2014	7	6
2014	8	2
2014	9	4
2014	10	5
2014	11	12
2014	12	6
2015	1	0
2015	2	0
2015	3	1
2015	4	9
2015	5	5
2015	6	3
2015	7	3
2015	8	2
2015	9	0
2015	10	0
2015	11	0
2015	12	3
2016	1	1
2016	2	1
2016	3	1
2016	4	2
2016	5	2
2016	6	2
2016	7	1
2016	8	0
2016	9	7
2016	10	1
2016	11	1
2016	12	1
2017	1	1
2017	2	5
2017	3	0
2017	4	3
2017	5	0
2017	6	1
2017	7	1
2017	8	4
2017	9	0
2017	10	6
2017	11	3
2017	12	1
2018	1	0
2018	2	2
2018	3	1
2018	4	0
2018	5	1
2018	6	0
2018	7	0
2018	8	2
2018	9	0
2018	10	0
2018	11	0
2018	12	1
2019	1	0
2019	2	0
2019	3	0
2019	4	0
2019	5	0
2019	6	0
2019	7	1
2019	8	3
2019	9	0
2019	10	2
2019	11	1
2019	12	0
2020	1	0
2020	2	0
2020	3	0
2020	4	0
2020	5	0
2020	6	1
2020	7	4
2020	8	1
2020	9	1
2020	10	0
2020	11	1
2020	12	0
2021	1	2
2021	2	0
2021	3	0
2021	4	1
2021	5	0
2021	6	0
2021	7	4
2021	8	1
2021	9	0
2021	10	0
2021	11	0
2021	12	1
2022	1	0
2022	2	0
2022	3	1
2022	4	0
2022	5	6
2022	6	0
2022	7	0
2022	8	1
2022	9	0
2022	10	0
2022	11	1
2022	12	1
